Місяць,Середня температура повітря (°C),Відносна вологість повітря (%),Швидкість вітру (м/с),Кількість опадів (мм),Сонячна радіація (МДж/м²),Тривалість сонячного дня (годин),Температура ґрунту (°C),Вологість ґрунту (%),pH ґрунту,Вміст органічної речовини в ґрунті (%),Вміст важких металів у ґрунті (мг/кг),Вміст викидів пилу у повітрі (мг/м³),"Концентрація діоксиду азоту (NO₂, мг/м³)","Концентрація діоксиду сірки (SO₂, мг/м³)",Присутність фосфатів у водоймах (мг/л),Біомаса рослинності (кг/м²),Чисельність травоїдних тварин (особини/км²),Чисельність хижаків (особини/км²),Чисельність декомпозиторів (особини/км²),Різноманіття видів рослин (кількість видів)
3,1.2558712113378805,78.5479525078577,2.7350685510319614,64.69653931476603,5.5645563462789225,8,-1.6145274642996439,21.81644047731731,5.685697876993891,3.631903803870503,0.689618680036952,149.02935183496223,35.23878008742685,8.66262794023576,0.06030989026929241,0.6425192278003882,72.6933160938029,22.00148817572334,6912.44206995755,73.50996720666168
4,9.021344535527545,55.94059044381512,6.800662820692654,26.441009355130255,19.29978965671267,10,14.571127637813127,33.876796972116125,6.1934231123834165,3.763146913575667,1.4913090805096376,110.97909007364407,10.853843977134542,19.974337452348276,0.4647493866567047,0.9191322844541375,185.8916935737926,12.863911382985403,7091.705119432148,154.6279445882231
5,12.235171567323931,41.523751541528085,3.625676223532967,13.432354552705426,7.119660694975434,12,17.722760832274226,28.627126702950623,6.670042250014398,3.8008636120823858,0.396181568905418,57.76734802191546,38.51535389111015,10.473366741276426,0.18091749955801686,1.1789742295911596,198.7062190163103,25.23846515047995,4020.8377145422673,67.33088847066338
6,27.575511478641744,43.212869707069004,5.245546358810806,33.49696025415217,19.04477234480127,14,28.43857994871349,24.160224574198008,7.169388601723391,3.5981817884374716,0.3804417959168789,110.72832179953267,29.706958090779658,14.51463906984101,0.0321488153488623,0.997121773971386,197.34261898299758,16.485722577073734,2201.552517152405,86.11413808003323
7,27.47487468833914,42.65351621180833,4.908325098012159,57.079315425394846,9.62213904113501,14,33.513745712308406,11.419239564221087,7.664456963117377,4.169788978663313,0.947883319973074,139.80309767868854,38.08953185978867,18.965680244885657,0.2415689919136274,2.0854058534838513,182.68565786154468,6.635667599645066,7313.7068850247715,150.15755774627763
8,24.64619949073116,81.69085914117537,9.94273459847548,24.705405159262924,16.234954773575353,13,24.91868418772127,21.52492971475699,7.944031504117864,4.550789033465339,1.4238249697775915,66.66128257066885,36.64163216618738,12.975411853391055,0.13219054037392242,2.0763346310098596,103.0529920254281,17.510507330129613,5901.785569588404,55.496933572869345
9,17.65379709318652,40.89972964037545,5.655499326633928,61.612903643514706,16.41865189441686,11,20.22057646681634,20.436386146072657,5.665931277246087,4.080500458327451,1.0708734140455944,59.9628916495187,19.394951310119616,6.796373196657136,0.1546198236322166,2.1047136879385255,169.40229204481307,19.56847328536965,3218.5142701553796,187.98468038581947
10,9.95869613082618,59.067626805330505,1.4335117151633476,63.91135739195954,14.043034041000778,9,11.66579260061406,32.18992294020551,7.407252081473225,4.602216858777281,0.21290285812886833,57.94706835440366,22.748477747788186,14.8556758665293,0.22982137386521,3.2211541113821465,146.1076416639237,10.54018943281022,2682.133012207088,77.37045892262216
11,-0.6147511576596998,49.75775119437932,1.1448524035650207,74.44792312862909,10.994035134067033,6,-6.614587358008909,19.250188611646006,7.76342031778853,3.5337329509023343,1.974828821558066,87.89452330353758,48.51195996204256,8.02701093206619,0.15206805823249014,2.9498953856291648,296.70540424986166,25.6324352754844,4652.789575068133,62.7728921538373
12,-6.1781044500010305,43.88915652684658,3.80153225679854,33.291289059879205,10.828329449550775,5,-0.44085115015121623,13.759416782759503,6.265159872134019,2.7833517329648227,0.6626691295601248,63.68416909895745,19.77246999734554,19.13871908334685,0.21584983981720077,0.8993964281904385,166.91465250683024,9.610797546533968,2120.9798187599,92.7562126467249
1,-9.376200719870265,72.4503519661,8.127518272581241,45.485642972404,15.334888091503178,5,-9.165685647439567,14.1019330909091,6.492920153328196,3.6709621864449185,0.17788919674608894,103.35539274211997,39.70431876019142,17.89955386562842,0.060357574522160416,0.5003275785039532,68.31659225554058,28.102920094652703,6241.667907809458,175.31534701417505
2,-5.414931014170138,63.702394355374395,3.6865503085526607,85.84777467713474,17.446543746256765,6,-7.117429814167577,18.231676761786847,7.345933178132562,2.0785044150138012,1.733902907184937,75.24347855741334,27.653769861714434,15.036167710810918,0.3264171865521604,1.4309092311972837,285.8196511285242,29.658249483316393,4444.917607221388,134.20711972555205
3,1.8802257439653651,61.860433368021745,9.50668348310043,32.027720407967095,6.619372643830836,8,8.802303833522132,15.325957855278817,7.372888383855215,2.611619927696345,1.9243534296824818,121.80143899553677,46.748726884594355,19.264772301674885,0.0513679482918099,2.016860995387316,212.02508425707737,25.06140260315577,2311.0380831080183,187.19072890839325
4,7.209763290981346,78.97793806933089,5.61441321697771,56.38799546831707,10.610084232229868,10,2.07010462837381,18.677251577988454,6.566841787456182,3.437063169658912,1.5042810517792535,62.52946491278292,26.26371441255946,18.591479034831792,0.3787579743704619,0.5799951932632703,253.0221894307594,29.748598108758983,7548.258060258664,175.39338492441345
5,16.29173747337267,52.518645497436744,6.889875502420867,72.6033223788278,9.223372415460059,12,10.106592488168793,19.923096477306757,7.102867422583838,2.8791868078471214,1.1557663921392138,136.3970492503147,21.80401299516998,19.489606041912676,0.24194050954987567,0.8531791817606287,63.75984843239342,13.466862857482877,2440.692175474047,176.55699908048783
6,26.064576321254346,79.80458290915263,6.303281483906827,49.19115228314506,9.058518921286055,14,24.57772086058124,25.450619455903826,6.482368909354666,4.80978626548217,1.31591371786408,128.05996208120695,34.815629894758246,9.748051779975574,0.3709433873605631,1.305890858092827,199.1523412496521,15.059158575485045,1624.136516032776,111.98608632918393
7,22.654212441811342,45.04999367687896,8.414454057938727,54.872430079112455,10.195344084071305,14,25.62410624257377,28.864577937711413,5.545738483048124,3.6402552817208633,1.010386488239539,135.56447585453492,32.238866351512556,7.05984263808601,0.20045477548971874,2.6737428021840492,61.48345176394622,27.11622743494033,1008.3675553471573,54.58866917695603
8,16.028218037403082,70.76850212347847,5.103280785004014,19.253592480619073,17.843127839833414,13,15.865286578217756,18.158103974276727,5.944303684620692,4.780268893167821,1.5403268880268681,112.73370854697679,11.759841202911726,12.840525563590484,0.29197169400492284,1.8388229402893888,130.43906257441188,26.298571505469667,672.6244351589903,143.80322724156002
9,13.942469139577666,69.96778065144807,2.7812579121553305,31.4793419165819,13.802807100152014,11,24.598770925716025,34.367089574657925,6.1224524595267145,2.307053090977132,1.2216521520669938,71.69765208993982,40.46746851882986,12.919755879177487,0.2601875349378641,2.7626095387728666,81.60461121224603,21.92904324166419,4163.897754915902,173.02205984516635
10,6.387068337048184,53.53361721023818,9.552217366139718,59.77655913610192,18.93951499630985,9,13.780702062237577,33.16078412337815,6.2945657109012,2.2716012751074715,1.6242593533063878,123.60328158241545,34.753071785692576,13.693553047427482,0.4583050036313792,1.1177446345753583,204.13449284269177,6.2442652705552675,1556.4870256822185,115.59085226649493
11,3.748451585718911,72.99097108375267,9.76657951941395,14.036378362290929,10.720283282393524,6,-4.300556373222265,10.924032101237543,6.1609938907361865,2.733415532561649,0.8980526650781643,33.91096306658008,29.5427031690447,18.80147490971363,0.3766125764831743,3.4476206532264335,251.1821483303833,14.74065841101585,5817.2077722337635,163.13843591344965
12,-6.971759471503821,78.7118064978898,5.119726586700372,11.472376555844598,14.650761629207757,5,-2.8485536212305256,23.794057416920833,6.031038252117892,3.4468340820681957,0.8602421554664634,146.58261996892998,42.98713739023752,16.42849407630822,0.09872611447007992,1.658640060974258,144.92795889230504,17.315688307511987,726.6838404910354,138.9513842111977
1,-8.210717280139468,65.27547154416618,1.0808054583103623,38.92898250977713,16.529990840194834,5,-7.483776712094398,29.722183208640956,7.247400981293467,4.564761725452931,0.11414281824912992,50.278941398993176,31.95206906404326,19.115271149782735,0.3430971882649442,2.09806075198647,82.53533262692076,17.33038386893631,3808.1522934204963,166.7664912033053
2,-5.933256797517259,54.347713367499985,1.807477142219388,14.185095753283012,11.587016412835656,6,-7.79707030746723,23.883104237821478,7.27982109278767,2.120020440721409,1.0428125084353492,131.36620571456723,28.206663445613135,12.818633164261616,0.24852800195117125,1.8642752146919364,77.5298809808431,8.158905392063165,1843.1693130327003,168.88469613464824
3,-0.07267389606800756,82.66557017989348,8.291531498829661,71.60866013788132,15.805904440936102,8,-6.19025245246803,24.20973417466363,7.8526422748043245,2.1173305501775266,0.6529313851757262,21.954051438081272,32.78966311464662,6.743009407557936,0.24483257654995558,3.0198230287564067,91.1096337338669,23.884110926956772,951.5334646242402,72.44367203854951
4,7.801103631822235,75.82445803354392,8.651232002110607,29.834183292961338,6.436757382882442,10,16.95907564694503,26.234185938052676,5.894638590996704,3.6731503554522575,1.7575057224825166,24.384517176988005,13.348849345931209,9.104116409938522,0.32960853954334174,1.123029783147095,254.0918010792911,23.760754419874004,4707.536402209854,67.41015565555148
5,19.88219828312198,62.051513330327126,5.068658330805516,99.6012171700584,17.958023952070043,12,14.127354680629626,20.4700746484068,5.739773456417465,4.779535239167239,1.7031722106664762,56.85033653878797,40.132851502751095,16.44094139410886,0.12167625144104131,2.647794144785391,113.75720085305284,24.74715129839779,1653.5727686218552,150.3358998030916
6,19.89017567477642,41.628192589087085,2.113341797898038,68.94092243652346,8.598714548329735,14,25.77588431461679,20.370554150032174,7.231783659690617,3.47884586655644,0.6862394846062249,34.68558928077625,23.643930096851207,14.523411168901298,0.37283201754674333,1.061188861939967,216.06810222202927,9.481987741287806,2163.6450761748756,129.69758604200226
7,22.33803452964112,69.7717948556419,9.601989618173844,23.40029812036548,13.55766248464125,14,36.08247956682982,14.413224416290308,6.417127258462146,2.3708505049693613,1.319871664796502,105.33429523878466,36.567292777425486,13.13190572545018,0.37566782522090836,0.625570537329929,289.3783718613265,10.552405198233837,1411.7147651880755,191.17040644128974
8,27.626116829062166,74.41916886812561,1.9427113804508345,82.67762923085492,14.135352845146741,13,28.56580666428428,34.45175699545981,5.986102942795001,3.5131458824555906,1.5313686982723185,73.54360735417927,12.186123316728338,6.671583483132817,0.3050250665473552,1.4975145123676479,84.46016182564834,13.49729993811456,2007.3569903358914,53.590919986216164
9,11.518139885671662,79.73850824129526,1.1083355425244448,79.64652732346862,16.30191658807375,11,16.284753767179787,15.211194142709267,7.695148060750579,3.42522670638183,0.42909183519069727,72.91804998604553,17.796689109770107,10.640117616948869,0.2533770077949589,1.7596531139571747,214.26106851817525,28.39794510221096,3111.120107352226,103.36092707547286
10,12.383024706022654,63.87659191844881,4.8595549565866705,83.24273696108523,18.36554100787117,9,11.811732120943672,14.627581818887652,6.665714722504944,3.5131119864444025,0.9211939785106329,50.42830364682688,28.89287230895418,11.698192281465346,0.11265182673644994,3.6620072831762274,271.33523771186697,23.990410711264744,3507.09933209211,105.55128618382034
11,3.0152576417717514,67.3653655751381,6.405384915520821,21.170037474537097,14.274256704431727,6,8.331671189097218,12.145411766760835,6.347928247676968,3.527042874341217,1.4034180401798253,27.10071549009391,44.91224773155377,5.608184306122272,0.43026793673554886,0.596781145528393,88.38082608183893,25.008095678841837,6951.233279028337,197.33987439293384
12,-7.421425858281624,63.69030022407843,1.694402438857215,24.076686336746462,7.61740786859545,5,-12.04917622811372,32.32449514820843,5.8158887950358995,3.888022529036971,1.2889194226699685,41.81710272443865,49.93645044943125,10.210516597938295,0.4534962417720634,3.818996562888108,287.24720357492413,23.82093969004307,2403.537539839873,68.0983027715387
