Місяць(1-12),Середня температура повітря (°C),Відносна вологість повітря (%),Швидкість вітру (м/с),Кількість опадів (мм),Сонячна радіація (МДж/м²),Тривалість сонячного дня (годин),Температура ґрунту (°C),Вологість ґрунту (%),pH ґрунту,Вміст органічної речовини в ґрунті (%),Вміст важких металів у ґрунті (мг/кг),Вміст викидів пилу у повітрі (мг/м³),"Концентрація діоксиду азоту (NO₂, мг/м³)","Концентрація діоксиду сірки (SO₂, мг/м³)",Присутність фосфатів у водоймах (мг/л),Біомаса рослинності (кг/м²),Чисельність травоїдних тварин (особини/км²),Чисельність хижаків (особини/км²),Чисельність декомпозиторів (особини/км²),Різноманіття видів рослин (кількість видів)
3,3.00432726850802,74.5788252940176,1.04679242480098,5.17573160096887,17.3532782714275,8,7.09303136622417,21.4557262608294,6.78253510554529,2.50379613204358,1.30971919889865,72.1097178996108,33.2198994071715,9.62983037375124,0.160769901519949,1.00364114431191,157.679804481411,15.7807829412745,3261.96330568459,98.0843323341598
4,13.3420529433812,63.4354363778174,10.7073260761768,67.5681044766474,22.8402325239969,11,15.6101196066741,21.3247457253023,6.60646445594854,1.64993231836089,1.43975281767533,23.4982261721354,9.7384617349151,6.15102868629257,0.139915823349213,1.3402638613852,50.0324576890849,15.1028946640391,5758.5883095727,54.5043435462882
5,12.6002374412447,71.3057753424868,8.46808513296952,51.8745113007113,19.0951511481148,13,22.3869380995406,22.1793856424385,7.33321673994507,3.61640276226305,0.726883612381562,29.428399963866,17.4091772550021,6.32695179488939,0.171137062691082,1.25702664788154,168.386679352626,18.3862059373582,6209.15860527326,62.4537546581614
6,29.9617648777444,50.5346683447818,3.2460703876055,77.5154229520088,10.8092947283097,15,32.9082820546558,25.1861354699821,7.37731087217791,3.00527617077699,0.746153103298732,102.391967277333,24.1260118320283,6.43941017062272,0.139681155175535,1.65433536946243,36.9834822883602,19.0747920521359,1976.35621136988,54.5996139113434
7,31.1324306370842,63.5659942991305,8.12839945476889,15.192616159673,8.65389405405916,15,35.2634694031579,29.3374041666421,7.46481236633626,3.151905367181,0.880391469036077,23.0566848890384,35.1852897495746,3.04640533102924,0.367175615833455,1.83576293869592,43.434113093656,16.2721455037107,3542.08577368795,105.671044807176
8,26.6504427961481,74.211938174067,1.17153292560884,10.7823200015678,10.3276278386914,14,35.5006978307015,23.3446188087527,6.39523553226527,2.95348561432037,1.27148326682029,52.6837834035904,14.0483867993579,11.0531091446416,0.0525258656973916,0.525446307205826,131.890261035301,18.4472415624098,2351.85020475236,77.5889192620336
9,16.2916865620889,41.7450364797159,8.37169315093586,44.8056355247054,19.5032352479111,12,11.816776543861,8.67993590383256,6.29288535118196,2.25362275737511,0.713643868392291,80.7822012126146,34.5499999367208,4.41828168923997,0.0399736843891219,2.09936580431804,37.6156047738136,10.3306724736464,530.428963035898,44.9531252710825
10,15.7889111916354,31.8089153491904,11.7104809936403,12.4142777881549,12.6009037623959,10,13.4568398571051,20.6131149674067,7.45548780795293,3.1377283526114,1.00543328097281,28.2671909433746,11.4876579755292,10.4712326468834,0.371706877319611,1.80344285412644,150.453750055472,19.8638091223565,6335.76121838424,171.044331308471
11,2.58207905883236,43.0001104864485,9.6700214969707,12.5474644231888,12.848219377768,7,7.55642394255981,13.9453598626494,5.8185082353093,3.28784522048209,1.45503174733408,94.6629809578585,8.68180091764282,6.4125473417621,0.180035685431337,2.89102107803543,177.292605047243,4.7193075704567,1529.26776215602,139.305599937468
12,-2.49044759643745,48.1556974378454,5.47487256598793,74.3592671350096,17.4532986047105,5,-8.8390873465433,9.89685689769256,6.47796062891254,2.27790399781508,1.13119986421596,24.258313351662,13.9524240938117,5.33159930441638,0.265729697700893,0.821375163527761,84.3400257186875,18.4107742261494,3376.52351250026,158.95796314899
1,-6.67410955509871,67.3708827811303,10.3647864876874,41.7085886444695,21.2624871044869,5,-6.32691639190848,11.4537858420662,5.67576098385388,2.18026692582465,1.42198982462155,50.9668040240114,16.5245564445511,14.3135160949467,0.370690087227548,2.42060030095476,90.6988381624365,9.30070579386677,4442.84252703203,116.830484164105
2,-2.85560175518173,32.0718639519789,5.19170857648433,24.3592086429418,14.6298870440654,6,-7.4504181576032,16.3245798609,6.72102224535893,2.22863626952906,0.865511793045018,74.1844944493667,37.9566139420279,13.1974291778524,0.259727556279351,1.14606812154533,132.589142263553,6.58406096266648,1844.31264499698,98.2794666583765
3,4.34131023168945,60.7724153083328,2.4412268721072,41.9124393503855,9.62953314724988,8,7.00832001707883,13.1663942977973,5.79410867136315,2.71487667472406,0.631340461581948,103.107164890433,33.6259840078629,11.3816482700867,0.106151249071631,3.14273482608276,108.573693116521,5.08053852214322,5179.15557026625,149.342613689481
4,16.3652721744556,67.1572163848861,3.81256854060147,33.4312606440715,23.8218878035412,11,14.0716368703173,28.4352351212633,7.26468430121639,2.9021475881728,0.918408110206171,108.140169755163,36.0734689239827,10.6966641118273,0.0587296018946148,3.41616499964202,165.359526243926,14.7464392361411,1756.51811411396,58.3455732093532
5,18.6608084318624,74.6998365873157,7.69157870946422,11.0401689947712,18.5946490145487,13,21.3064577355594,22.9688120700709,5.80355891166576,2.05568998703881,0.55004686049934,50.8443618811862,11.9343405988259,6.05856770686943,0.299881993535741,1.14426109496992,147.621490858929,10.8464738529186,5150.82097111911,94.9843691248942
6,24.9625232305008,32.1708787545332,7.26402966277901,58.2487098408061,9.0138387376222,15,30.2386514814175,20.9799776057246,5.64917434568412,3.21669305378738,1.31723455979732,69.2146282813986,19.1857225283096,7.80799571536846,0.0790504082537002,1.55147035391372,83.0023255358005,16.752914416718,2793.82210089161,123.298546657016
7,21.3271720055528,45.5342381076159,9.41327897643232,78.476859529552,7.10051613392843,15,18.5135720829012,11.3787283543443,6.5160334549772,1.93370052293279,1.16136318427348,75.9057701169282,24.1332860126668,8.14849791287564,0.299629981316452,0.489365872017658,89.1644267393906,8.42402490263125,6877.91712221463,171.743319223066
8,25.8027257480754,49.4883233475305,4.07899803766012,22.617156290806,19.6977227904559,14,29.8440828030667,8.49437774337758,5.86373986788061,3.06256781988472,0.308401381227332,13.7400646003454,18.7488838142946,3.36913708735745,0.0392904981795025,1.18786389522076,136.262025209862,6.68244709796192,4915.68261700623,80.4485158697496
9,14.9207065761912,56.2159242335287,4.50587116157548,56.6023224690004,11.0221708995465,12,7.36198324733687,16.2744035224065,5.96401653758051,2.07274598388452,1.26324266010013,64.997633648379,12.5295244600749,11.234999311302,0.337915534782871,1.36236091621362,177.486332683969,18.0921603023949,6849.64686358786,53.0981473518695
10,14.763598323758,52.8661563255677,2.18259684893746,8.01415698680148,14.7723339863259,10,3.77255640449899,16.7822804767327,7.45302172649064,1.86374866207178,0.462615220768648,99.1721278030688,29.0616523046164,7.30283179704044,0.234989277416524,1.05065717119878,70.9583285948353,19.8357145628565,6388.42792052661,66.4701967850862
11,0.435043792506176,69.5746534678499,6.63800357385625,29.6766371834187,18.6209177767006,7,9.65973447242975,20.4362791825888,6.57232757452026,2.04194821852113,0.561944751371702,86.6687035548998,29.1708641691673,11.0154955512964,0.171966577178624,3.27295700866358,179.216869869739,12.6195691842918,569.431719422615,49.9947294086734
12,-5.20175505945204,49.3403544670418,6.10585241264098,28.0790909964786,20.4186022001722,5,-8.59554481531968,8.43257239144972,6.92242922504393,2.01514297614004,0.488690939220069,112.932481898997,23.7160091728519,11.1596608766965,0.0719813524312362,1.29359499577096,188.621762858929,9.88807936157552,539.694114054591,130.118200535344
